timestamp,index,uuid,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,power_draw_w
2026-09-01T06:36:46+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79452, 97887, 305.93
2026-09-01T06:36:51+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79452, 97887, 300.00
2026-09-01T06:36:56+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79458, 97887, 299.95
2026-09-01T06:37:01+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79458, 97887, 67.08
2026-09-01T06:37:06+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79458, 97887, 66.77
2026-09-01T06:37:11+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79458, 97887, 67.97
2026-09-01T06:37:16+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79458, 97887, 20.31
2026-09-01T06:37:21+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 90, 79460, 97887, 40.31
2026-09-01T06:37:26+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 300.07
2026-09-01T06:37:31+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 300.85
2026-09-01T06:37:36+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 129.07
2026-09-01T06:37:41+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 300.04
2026-09-01T06:37:46+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 147.57
2026-09-01T06:37:51+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 253.55
2026-09-01T06:37:56+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 98.74
2026-09-01T06:38:01+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 71.60
2026-09-01T06:38:06+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 70.81
2026-09-01T06:38:11+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 99.14
2026-09-01T06:38:16+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 166.07
2026-09-01T06:38:21+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 114.96
2026-09-01T06:38:26+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 300.64
2026-09-01T06:38:32+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 99, 79460, 97887, 299.96
2026-09-01T06:38:37+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 100, 79460, 97887, 300.13
2026-09-01T06:38:42+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 71.61
2026-09-01T06:38:47+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 70.58
2026-09-01T06:38:52+00:00,0, GPU-ec354382-414e-16f3-c2c4-b7d0d4b8671c, NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition, 0, 79460, 97887, 69.42
